sample,traveler_class,from_column,to_column,exact_change,first_order,second_order
50,B,43,65,7.816604271929464,6.335241249855059,7.809322927783796
51,A,14,22,19.269365088664927,17.68765721784412,19.269752159350418
52,A,18,16,-19.894569325304474,-21.354134503780386,-19.89067994088864
53,B,67,55,19.12977428337581,17.945572072050346,19.12300071287779
54,A,13,14,1.0604923163846252,0.9756108364641491,1.0589260193977141
55,B,44,39,10.813162596095935,9.360530098496902,10.818168494647987
56,A,0,4,38.850832254122,38.77793768753469,38.85237587323196
57,A,26,23,10.933919608331053,9.46922050445199,10.940504417774704
58,B,49,58,28.569891555565846,26.855371128886105,28.557581908550276
59,A,30,16,-9.193770918462178,-10.836813186374208,-9.189307193800468
60,B,39,51,-35.42616760646888,-36.59082053406998,-35.42590934255079
61,B,50,48,5.814348611347668,5.5221050357859625,5.808065228774958
62,A,12,7,36.21358404569946,34.993337293775575,36.21080004372015
63,A,23,20,1.2480915257965535,1.1800167160060937,1.247133236719315
64,B,46,66,9.21145827321925,7.5507101000103205,9.205803205177844
65,A,11,3,16.05082545052028,14.91492198801172,16.04845044218446
66,A,32,12,-26.594141970057535,-28.09375894353991,-26.593227875036497
67,B,50,58,27.2181804822103,25.601830672693175,27.208555814418816
68,A,9,26,26.67473616544703,25.29074754085805,26.670080317178265
69,B,42,60,-25.64586891385261,-27.29488255110205,-25.648498423827526
70,A,24,27,-6.922949079544196,-8.473838718145608,-6.933608364584485
71,A,25,8,-4.725916757834057,-6.046182746100719,-4.7258790006953495
72,A,3,15,5.224552972920719,4.141579042398753,5.22572112773118
73,B,38,50,-14.032859148475836,-15.212074995918528,-14.033702585520546
74,B,40,58,4.763832289832862,3.5662943770838496,4.764893969816216
75,A,27,19,12.71960220364599,11.397338230791654,12.721202555560073
76,B,40,50,-20.64990738061897,-22.035536295609326,-20.640647250664017
77,B,34,60,-32.28750018261417,-33.7129547903929,-32.282034249513316
78,A,24,21,1.2480915257983725,1.1800167160060937,1.247133236719315
79,A,10,21,36.57444687696807,34.94460297500975,36.57841132308481
80,A,19,3,-26.959696840069228,-28.27087965588813,-26.953702072677036
81,B,55,36,-10.208345848157478,-11.823265393161968,-10.196989963482295
82,B,48,60,-16.1550303971635,-17.523015890778524,-16.15282675143432
83,A,6,17,26.389115398347712,25.15850584738164,26.38623394413902
84,A,11,22,44.64747179007645,43.241874120504704,44.6411495709634
85,A,23,3,-24.24643328230377,-25.36715109308428,-24.246930470399082
86,A,19,27,-10.069611385668395,-11.397338230791654,-10.073473906023235
87,A,10,31,26.5771336075577,25.346820017462903,26.57566426527377
88,B,53,48,8.682004680798855,6.98064085144491,8.673631300437444
89,A,20,19,1.982647594257287,1.7237118467977552,1.976820116445562
90,A,0,5,38.894472581238006,38.82466421569275,38.895912658929944
91,B,48,50,-5.242231248619646,-5.5221050357859625,-5.236144842796967
92,A,26,2,-13.465009485098562,-15.18626843376051,-13.45851189804941
93,A,9,17,37.60392186452191,35.88391228471128,37.603167344130995
94,B,50,48,5.814348611347668,5.5221050357859625,5.808065228774958
95,B,39,53,-15.218798582363888,-16.385093050750612,-15.218701233791503
96,B,50,61,-9.187445337742247,-10.747370398799596,-9.19406691492512
97,A,32,10,-21.153148892011814,-22.571653907753948,-21.158394701600447
98,B,51,63,10.45918739537774,9.117337626933928,10.454273656975092
99,A,9,0,-8.302881901952787,-9.663684078184733,-8.300092419081691
100,A,28,0,-31.540295198030435,-33.154876345798016,-31.536900676038268
101,B,52,38,11.345815176409815,9.813428595912548,11.352836295306828
102,A,18,10,-33.100898783113735,-34.8885304984049,-33.1042336218205
103,A,22,23,-2.7935379880436813,-2.9598010394087026,-2.7900647775570233
104,A,9,8,31.902216383858104,30.493569622611894,31.90397702093344
105,B,58,57,-26.703754829446552,-27.062909698984292,-26.69445132947732
106,B,60,44,18.950319275960283,17.566937991587324,18.94543429003555
107,A,20,31,-8.184739118500147,-9.617553907389045,-8.191241508199841
108,B,41,42,-0.24067278255097335,-0.2855177608268278,-0.24043577598148072
109,A,4,19,9.893934408652058,8.549442998763936,9.885314372251539
110,B,46,44,5.814348611347668,5.522105035785927,5.808065228774923
111,B,49,61,-7.835734264386701,-9.493829942606666,-7.845040820793661
112,B,44,40,17.58640809753888,16.469509159014564,17.58111752179788
113,B,55,43,-20.96244114623005,-22.481258048660635,-20.95475212830054
114,B,51,64,32.52972624527138,31.058450773042274,32.52049329473031
115,A,33,30,1.0134830911320023,0.8239444367806215,1.0122640181969746
116,A,5,18,7.950453121740793,6.703161197361069,7.944612299739028
117,A,10,15,12.968953317909836,12.558785158160326,12.977446902923198
118,B,67,39,7.762864013100625,6.078384578079543,7.768426492245394
119,B,37,59,-1.4004628833590687,-2.9234733775632904,-1.3924964214146875
120,B,64,41,7.880858101761987,6.185301982872353,7.885002931543892
121,B,37,52,-15.10813041158508,-16.26947543458556,-15.108105266495022
122,A,10,0,-9.213596706669705,-10.639294914648918,-9.20931313936947
123,B,45,56,22.59766459250386,21.14618086878167,22.590667054123966
124,A,12,30,31.497724820414078,29.89331421678468,31.49143384051811
125,A,25,24,-1.6971493740184087,-1.7995552732447706,-1.6945508747619822
126,A,8,0,-40.08480086686359,-40.15725370079663,-40.08384313114542
127,B,66,41,9.585429015191039,7.984857256117159,9.586969649558682
128,A,4,2,-18.956092861299112,-19.009774502252412,-18.95717693261231
129,B,64,39,7.231789457302511,5.532369761027702,7.2373832382838685
130,B,40,47,-16.568276649275504,-17.76697171601633,-16.562557226121484
131,B,58,63,-36.97425376770116,-38.14875634473756,-36.96953553516775
132,A,6,10,-8.26311115353019,-9.749795600865454,-8.268265330331682
133,A,33,25,13.513031431868512,12.01687678803033,13.512862031994759
134,A,33,16,-8.54969232142139,-10.012868749593586,-8.546266495183428
135,B,48,38,11.143076679411024,9.689969960132565,11.14779194430116
136,B,34,40,0.36387430378636054,0.32349236020898786,0.3626764806476441
137,A,9,4,30.531914660794428,29.11425360934995,30.53625566389427
138,A,23,32,-9.876093706308893,-11.212703301091906,-9.879348429522182
139,A,10,17,36.69320705980317,34.908301448247094,36.69394662384322
140,B,57,60,-9.181324400706217,-10.539831828701445,-9.1861320668276
141,B,48,40,17.62768832862639,16.513431259823363,17.622360111779678
142,B,61,34,33.799910182911844,32.459414334199934,33.79484923714099
143,B,36,59,4.953686175556868,3.7741691211277484,4.952612180093441
144,B,38,49,-15.363858887940296,-16.465615452111457,-15.362050787705737
145,A,19,31,-9.866025761270066,-11.3412657541868,-9.866912900909034
146,A,13,33,6.930429894058761,5.466374550271809,6.929020125265621
147,A,4,17,8.015273083385182,6.7696586753613275,8.009289792630632
148,B,56,44,-12.569352145977973,-14.370535376802813,-12.573652389225748
149,B,51,43,27.593659754975306,25.976749979380145,27.587763610034298
150,B,65,50,-8.99661711560293,-10.647727930256892,-8.988576417247735
151,A,20,18,0.08673639081098372,-0.07584342644705089,0.08358091104446008
152,A,21,28,-11.015543737941698,-12.429021543860657,-11.021058806759294
153,A,24,4,-4.48208251752294,-5.62594348611789,-4.4820193455874495
154,B,48,34,17.279717300139964,16.189938899614376,17.275577902829838
155,B,39,54,-13.931917067957329,-15.195722205013489,-13.935949654290638
156,A,31,24,9.908641568226813,8.417766241540754,9.913751485505182
157,B,48,50,-5.242231248619646,-5.5221050357859625,-5.236144842796967
158,B,60,62,-1.6971493740165897,-1.7995552732447528,-1.6945508747619642
159,A,22,3,-27.058758659040905,-28.326952132492984,-27.05576573192824
160,A,28,8,8.578596947036203,7.002377354998615,8.58101829856508
161,B,49,41,17.978308452906276,16.833029913129245,17.973099187146623
162,A,18,26,-9.2059058062041,-10.573393794011032,-9.21091518693623
163,B,65,62,-24.14681506641864,-24.448194058494206,-24.137569093516337
164,B,54,43,6.290031617249042,4.581651650323657,6.288250660458323
165,A,4,13,-8.67943156545698,-10.057752578939478,-8.685136893235471
166,B,48,37,17.22253379375252,16.146016798805576,17.218441041150232
167,B,66,62,-21.289065175122232,-21.39509832905647,-21.28496340049992
168,A,15,18,23.734592683227675,22.32974534024457,23.726809786959915
169,A,9,7,31.852214355221804,30.446843094453797,31.854082208654972
170,B,59,62,-31.290135469196684,-32.545114585265566,-31.29130577899718
171,B,66,37,15.70932399873891,14.073489633772382,15.703050820091695
172,B,36,50,-13.767820755881985,-14.9704793359005,-13.768902512743841
173,B,46,38,16.361105170683004,15.168152895109692,16.359740066378478
174,A,28,10,-20.949563267615304,-22.515581431149094,-20.951833696486243
175,A,31,4,4.473320101526042,2.7918227554228636,4.479389410365612
176,B,65,53,-10.563089955907344,-12.10626374591584,-10.55393724678541
177,A,5,10,-26.695371890940805,-28.185369301043828,-26.703478609878275
178,B,39,50,-13.737083859705308,-14.926557235091664,-13.738195172805812
179,A,18,0,-44.2629081554478,-45.52782541305382,-44.26048561857025
180,B,35,41,0.36387430378636054,0.32349236020895233,0.36267648064760877
181,A,28,1,-11.81044060030763,-13.4334396886738,-11.806439992313088
182,A,20,17,0.09760255788569339,-0.056072476604853705,0.09441605190449501
183,B,61,46,12.34901288477704,10.791292499608431,12.352903142586927
184,B,44,67,4.763836077783708,3.282145520417359,4.761841335816634
185,B,59,63,-29.94495853467015,-31.291574129072632,-29.9487903040841
186,B,62,51,-6.6158771676800825,-7.863797170740998,-6.615836159419985
187,A,16,5,15.815025307139877,14.650973306419317,15.813697818649485
188,B,42,41,0.33087993277695205,0.2855177608268278,0.3305997456721748
189,A,21,18,0.09760255788569339,-0.056072476604853705,0.09441605190449509
190,B,48,43,-1.1034170108905528,-1.20961835538413,-1.1009179565747933
191,A,0,13,30.137309410461967,28.720185108595206,30.13316313653856
192,B,51,64,32.52972624527138,31.058450773042274,32.52049329473031
193,A,3,28,15.675390132702887,14.098375315387521,15.668600218644778
194,A,1,14,11.459371319871934,9.974359287935144,11.453081694980325
195,B,57,37,24.6673734365977,23.129200860882655,24.656122190826252
196,B,62,60,1.90724048962511,1.7995552732447528,1.9045596717275415
197,B,42,67,-4.785415489197476,-6.445799039097366,-4.792261734543174
198,A,27,19,12.71960220364599,11.397338230791654,12.721202555560073
199,B,55,56,-6.49655857453763,-6.857182215664892,-6.487414887435669
200,B,60,58,38.779365297546974,37.60274152768574,38.77244357671129
201,A,28,17,13.658896172719324,12.392720017098,13.658958367954503
202,A,17,32,-10.920599607707118,-12.336647540493146,-10.919920661127295
203,B,62,49,14.001312487256655,12.546925672044384,14.002640600688844
204,B,47,57,-4.129331980040661,-5.729643605884114,-4.1259397189141716
205,B,42,43,-9.583293162428163,-10.981485015707655,-9.58685227870887
206,A,4,15,-14.471210346597218,-15.57985761472544,-14.470663712536053
207,A,5,14,-7.689232981847454,-9.12886827063339,-7.69636394830815
208,B,41,46,-14.31830622860798,-15.53556735612748,-14.318010825290843
209,A,17,12,-38.927173731313815,-40.43040648403306,-38.924210882207554
210,B,45,49,-0.030736896178495954,-0.043922100808835296,-0.030707339938029765
211,A,6,23,25.229234447555427,24.0345616079804,25.230404996190142
212,A,10,27,26.67473616544703,25.29074754085805,26.670080317178265
213,B,56,65,-7.839192650639234,-9.288834583140684,-7.846643012566805
214,B,50,60,-10.348045855022065,-12.000910854992561,-10.352121733179555
215,A,15,18,23.734592683227675,22.32974534024457,23.726809786959915
216,B,62,50,15.35302356061402,13.800466128237314,15.351666694820306
217,B,40,61,-31.42361171194534,-32.78290669440892,-31.41954694134987
218,B,52,60,-16.23618939766675,-17.39955725499854,-16.23164737471535
219,B,36,44,-7.952669147767665,-9.404452199305737,-7.960028564025459
220,A,24,1,-23.48986474632693,-24.682444516528363,-23.49076960949543
221,A,20,23,-1.1138112613989506,-1.1800167160060937,-1.1129001952928723
222,B,63,65,23.41677562230325,23.194653602301276,23.409792929340615
223,A,32,20,13.658896172719324,12.392720017098,13.658958367954503
224,B,37,55,6.397111206782938,5.125622894470929,6.392841091696148
225,B,53,36,17.605640270317963,16.429015151559447,17.603714127622577
226,B,65,57,-10.565962371169007,-12.108806956548008,-10.55679200072002
227,A,32,31,2.967732806009735,2.7751661097089553,2.963485691125308
228,A,27,13,-5.799363496540536,-7.209857346911761,-5.794960154160472
229,B,49,60,-9.187445337742247,-10.747370398799632,-9.194066914925155
230,B,61,65,21.50953513267814,21.395098329056488,21.50523325761304
231,B,37,43,-16.179005891277484,-17.355635154189706,-16.174510513035713
232,B,54,35,16.818924844857975,15.525162066649187,16.820700901147042
233,A,17,21,0.1927194573218003,0.03630152676265652,0.19572586425416758
234,A,5,4,-0.04361831753340084,-0.04672652815806089,-0.043515327358272016
235,B,34,53,-21.644245824516474,-23.170579751059286,-21.635039718709226
236,A,15,23,22.526983707512045,21.22557205068553,22.523268092104992
237,B,58,60,-36.43770491096075,-37.60274152768574,-36.433039478660184
238,B,61,51,-9.481221035694034,-10.916892900178716,-9.476010288327087
239,A,8,20,6.639295692673841,5.446415138704239,6.639027457281127
240,A,31,27,0.09760255788569339,-0.056072476604853705,0.09441605190449492
241,A,26,3,-14.23708388265186,-15.897930588632292,-14.23011713014502
242,B,36,51,-35.461816698089024,-36.63474263487881,-35.4615242842556
243,B,58,47,-19.91339642353887,-21.33326609310018,-19.90965529590481
244,B,60,40,35.50423059357854,34.03644715060189,35.49529254159947
245,B,58,45,-25.11072043041895,-26.81144902807727,-25.10093108930908
246,B,64,60,-21.289065175122232,-21.395098329056523,-21.284963400499972
247,B,55,42,-9.918260459202429,-11.49977303295298,-9.908046722334817
248,B,46,52,6.978207550942898,5.354724299197144,6.968759184606997
249,A,10,5,29.66152789485568,28.185369301043828,29.66725999220938
250,B,39,36,0.05718350638744596,0.043922100808835296,0.057136861679640744
251,B,52,48,1.449516197824778,0.12345863577998273,1.4505863796170133
252,B,47,38,12.324388530580109,10.94351041632553,12.326524654501865
253,B,39,53,-15.218798582363888,-16.385093050750612,-15.218701233791503
254,B,65,45,-10.115215770225404,-11.857346285640986,-10.104664625243448
255,B,54,49,0.4562509734532796,-0.9843754862711052,0.4607572308990906
256,A,12,22,43.73675698536135,42.26626328404052,43.73192885067562
257,B,34,58,5.060544336442035,3.8897867372928374,5.060461479907202
258,B,66,47,-1.8436890549255622,-3.3260676212261586,-1.8444163152767337
259,A,9,29,26.034171361041444,24.466803104077464,26.030550838740314
260,B,55,38,-9.947543513026176,-11.58166973314394,-9.936414004614978
261,A,16,20,22.845595049479016,21.429977930227437,22.8424315829041
262,A,23,17,1.23942181649727,1.12394423940124,1.2353058697111565
263,A,3,15,5.224552972920719,4.141579042398753,5.22572112773118
264,B,62,48,20.801380707867793,19.322571164023277,20.79386007877655
265,A,32,15,-8.54969232142139,-10.012868749593622,-8.546266495183463
266,A,15,0,-22.060255423597482,-23.198080072809244,-22.064551618636504
267,A,17,31,-7.981153494103637,-9.561481430784191,-7.984680503085638
268,B,60,51,-8.314086379585206,-9.663352443985751,-8.31144485085427
269,A,13,33,6.930429894058761,5.466374550271809,6.929020125265621
270,A,29,22,14.83042831766761,13.252965980641278,14.832323232401833
271,A,26,28,-1.6971493740165897,-1.7995552732447706,-1.6945508747619824
272,A,3,22,29.602980677233063,28.326952132492984,29.59813853305773
273,B,34,56,-0.14927365443691087,-1.7754814220027626,-0.14435601017219057
274,A,22,20,-1.6797267266410927,-1.779784323402609,-1.677164582264151
275,A,23,30,-7.98018250286259,-9.413148027847136,-7.986109224121115
276,B,34,43,-16.23618939766675,-17.399557254998506,-16.23164737471532
277,A,15,4,16.691773774595276,15.57985761472544,16.689051516914827
278,B,60,61,1.3517110733555455,1.2535404561929653,1.3490260941314967
279,A,0,31,37.63180414971248,35.98611493211182,37.62494095528883
280,A,22,31,-10.069611385668395,-11.397338230791654,-10.073473906023235
281,A,0,1,19.745890289097588,19.72143665712421,19.74648847398117
282,A,1,28,15.06688976712212,13.4334396886738,15.060439385034513
283,B,67,60,-20.54242520277694,-20.849083512004682,-20.538458547026814
284,B,42,44,-8.238116227899809,-9.727944559514725,-8.24433680379579
285,B,42,35,0.04543285264298902,-0.03797459938212455,0.04629150590187878
286,B,61,66,18.65178524138537,18.342002599618752,18.65262756459662
287,B,38,60,-25.579070177956964,-27.21298585091109,-25.582628321762574
288,B,57,62,-11.087505052440974,-12.339387101946198,-11.08963392188282
289,B,49,35,17.63033742442167,16.509537552920293,17.62631697819682
290,A,6,3,-1.2577537364941236,-1.332589485103881,-1.2553311172415182
291,A,23,16,-18.88587668096625,-20.249961214221344,-18.885875056625476
292,B,59,52,-12.963189002546642,-13.346002057022268,-12.971695892567926
293,B,36,63,-25.91016058445348,-27.517405007944884,-25.913917293878676
294,A,5,27,-1.1463913443658384,-2.894621760185778,-1.1578956384763077
295,B,35,41,0.36387430378636054,0.32349236020895233,0.36267648064760877
296,A,9,3,10.802060063071622,9.392816952225758,10.80579498016911
297,B,51,67,31.968722528059516,30.512435955990433,31.959506914588147
298,B,54,50,1.8014279079798143,0.2691649699218246,1.8032727058121703
299,A,2,21,26.963513278375103,25.815734704376396,26.96180825526769
300,A,1,8,20.492245113471654,20.435817043672415,20.49057673972653
301,B,49,58,28.569891555565846,26.855371128886105,28.557581908550276
302,A,5,13,-8.723093902151959,-10.10447910709754,-8.72869513727316
303,A,26,6,-12.905830592746497,-14.56534110352841,-12.901303915453266
304,A,33,19,14.724445251156794,13.140821027431606,14.720178279192162
305,A,18,26,-9.2059058062041,-10.573393794011032,-9.21091518693623
306,A,21,29,-9.972008827779064,-11.453410707396472,-9.979057854118706
307,B,49,38,17.573153918032403,16.465615452111457,17.569180116517177
308,A,32,17,13.756498730605017,12.336647540493146,13.753374419858998
309,A,14,20,17.589465592824126,15.90787289444151,17.592415910368594
310,B,57,42,17.960325432097306,16.755050722400604,17.95719133856162
311,B,49,66,10.417977330409485,8.848172657012086,10.409735614791227
312,A,5,16,-13.487373464507982,-14.650973306419317,-13.488248794189149
313,B,57,47,7.33907633994022,5.729643605884114,7.333347492854056
314,B,50,38,16.39184206685968,15.212074995918528,16.390447406316508
315,A,33,4,6.177891014953275,4.59137802866767,6.181356128380403
316,B,43,37,18.543507970929568,17.355635154189706,18.5367597953437
317,A,20,14,-14.218002918169077,-15.90787289444151,-14.223329878514427
318,B,54,47,6.248029754593517,4.537729549514822,6.2462840501996375
319,B,67,47,-3.004289572201742,-4.579608077419124,-3.002471133531168
320,A,13,28,5.870380399343048,4.434691237202806,5.867373022429599
321,A,32,19,15.635160055871893,14.116431863895755,15.629398999479905
322,B,44,65,6.464893198573918,5.0817007936621295,6.460296833652335
323,A,10,14,19.10494196502259,19.056501030410438,19.10588739925075
324,A,16,4,15.771384980023868,14.604246778261256,15.770161032951505
325,A,3,19,29.596059429693923,28.27087965588813,29.588057239099225
326,A,19,20,-1.4761411022445827,-1.7237118467977552,-1.4706035771499484
327,B,52,56,15.012976558145965,14.537916113391596,15.01781837017737
328,B,56,54,-20.20438792855566,-20.2057274833194,-20.20424685787948
329,A,8,26,-3.519130675453198,-5.202822081753844,-3.526592582957362
330,A,18,6,-23.906915230512823,-25.138734897539443,-23.90599707321333
331,A,18,21,0.20358562439650996,0.056072476604853705,0.2065610051142025
332,B,46,66,9.21145827321925,7.5507101000103205,9.205803205177844
333,B,61,58,37.42765422419143,36.34920107149277,37.423417482579794
334,B,64,38,7.5487708501532325,5.817887521854566,7.554093080137762
335,B,62,50,15.35302356061402,13.800466128237314,15.351666694820306
336,B,51,42,38.162637536184775,36.9582349950878,38.15937819582901
337,B,42,45,-15.367707874363987,-16.503590051493582,-15.365018887489223
338,B,62,46,15.405294871559818,13.84438822904615,15.40389595473316
339,A,1,4,19.10494196502259,19.056501030410473,19.105887399250786
340,A,2,29,16.057088350731647,14.362323996979924,16.049212329961872
341,B,61,35,27.7130889993623,26.00336749552696,27.716839929771755
342,A,9,19,39.28382136036271,37.66369660811389,39.28050359311282
343,A,16,5,15.815025307139877,14.650973306419317,15.813697818649485
344,B,44,36,10.84389949227625,9.404452199305737,10.848875834586016
345,B,64,34,13.847993118542945,12.317856461336376,13.84436238169647
346,A,28,23,12.642398268530087,11.26877577769676,12.64637575886318
347,B,48,46,-5.185047742234019,-5.478182934977127,-5.179007981117326
348,B,39,42,0.40515453487387276,0.36741446101782316,0.40391907062948096
349,B,56,37,3.371766153497447,1.7315593211939628,3.364640223574685
350,B,46,51,-20.271638488587996,-21.708185399787148,-20.271618533927466
351,B,36,67,-4.42617949423402,-6.122306678888378,-4.434220255272678
352,A,26,14,-3.8451137816646224,-5.258635673983427,-3.843738481232138
353,A,26,22,13.833902632759418,12.429021543860692,13.836984280962055
354,A,23,25,1.8850450363679556,1.7797843234025734,1.8824040645410314
355,A,31,21,11.022452829625763,9.597782957546848,11.026651680798054
356,A,0,23,45.59193014907396,44.423652123494776,45.59162351268247
357,A,25,17,-0.4403049101438228,-0.6558400840013334,-0.4418587125529588
358,A,5,24,6.728048222596044,5.579216957959829,6.7263093826106415
359,A,14,28,4.976623000848122,3.4590804007386566,4.975077368899015
360,B,67,65,1.90724048962511,1.7995552732447706,1.9045596717275588
361,B,40,62,-34.28526935001173,-35.83600242384664,-34.27605725743999
362,B,67,55,19.12977428337581,17.945572072050346,19.12300071287779
363,A,17,14,-14.111577029991167,-15.851800417836657,-14.113906008743028
364,B,47,44,1.4088945797448105,1.297462557001765,1.4061629558111022
365,A,28,24,12.613819104173672,11.249004827854563,12.617840666756493
366,A,14,16,-5.242231248619646,-5.522105035785927,-5.236144842796931
367,A,31,4,4.473320101526042,2.7918227554228636,4.479389410365612
368,A,6,9,-9.323603469912996,-10.725406437329639,-9.32719134972943
369,B,65,35,6.409460861636035,4.608269166470471,6.417326980195778
370,B,41,40,6.8505442044261144,6.456046838673011,6.841444580496948
371,A,6,17,26.389115398347712,25.15850584738164,26.38623394413902
372,B,53,58,27.438752352993106,27.060366488352123,27.429179317840955
373,A,0,3,19.10494196502259,19.05650103041049,19.105887399250804
374,A,8,28,-5.418949625669484,-7.002377354998615,-5.423736411432148
375,B,63,55,40.639309416057586,39.34067040110685,40.62823397049085
376,B,56,47,-13.956530943158214,-15.667997933804578,-13.95813447439751
377,B,61,59,30.9349056595438,29.492018855827844,30.938749262626843
378,B,35,58,11.903724471665555,10.345833575965813,11.894545849883922
379,A,25,17,-0.4403049101438228,-0.6558400840013334,-0.4418587125529588
380,B,45,65,13.6235888140709,11.857346285640986,13.610027946038525
381,B,45,50,1.3209741771788686,1.2096183553840945,1.3183187541934311
382,B,60,56,33.402645008003674,31.937473368390137,33.40082484880042
383,B,46,51,-20.271638488587996,-21.708185399787148,-20.271618533927466
384,A,30,10,-23.056481634865122,-24.37120918099872,-23.059049750254285
385,B,38,63,-26.14788938871061,-27.759000667962912,-26.15142394805215
386,A,11,20,42.762448763291104,41.462089797102095,42.75876696476204
387,A,28,17,13.658896172719324,12.392720017098,13.658958367954503
388,B,37,34,0.05718350638744596,0.04392210080879977,0.05713686167960495
389,A,33,30,1.0134830911320023,0.8239444367806215,1.0122640181969746
390,B,55,46,-25.051435946779748,-26.749822628253632,-25.040202363363267
391,A,0,12,6.2680878830833535,5.1171898788629555,6.267722080371788
392,A,6,9,-9.323603469912996,-10.725406437329639,-9.32719134972943
393,A,20,31,-8.184739118500147,-9.617553907389045,-8.191241508199841
394,B,49,47,5.814348611347668,5.522105035785927,5.808065228774923
395,A,4,20,8.022194330924322,6.825731151966181,8.019371086589134
396,B,34,48,-15.106325776565427,-16.189938899614376,-15.104299896398913
397,A,5,24,6.728048222596044,5.579216957959829,6.7263093826106415
398,B,55,58,-1.0847413354749733,-1.191914056369292,-1.0807817123929329
399,B,61,54,12.028314096985923,10.478205428877772,12.029222969285952
400,B,50,67,10.417977330409485,8.848172657012121,10.409735614791263
401,B,56,64,-9.184369585165769,-10.542375039333614,-9.189158487479883
402,B,58,43,-19.861125112591253,-21.289343992291343,-19.857426035991953
403,B,55,60,-37.52525457278716,-38.79465558405503,-37.51661077521529
404,A,29,2,-12.680827366244557,-14.362323996979924,-12.675435663997979
405,A,17,25,0.868547132178719,0.6558400840013334,0.8698214554497081
406,B,48,56,16.21164739748201,14.414457477611613,16.21329595573883
407,B,66,55,20.481485356734993,19.19911252824331,20.47202680700929
408,A,32,3,-12.631574788198122,-14.154447791992375,-12.63021407138147
409,B,39,44,-7.895485641380219,-9.360530098496902,-7.902891702345817
410,B,58,67,-15.465515225809213,-16.753658015681054,-15.46509703087725
411,B,55,45,-26.212036464055927,-28.003363084446562,-26.198257181617667
